UCarea,t2,rmsB,rmsTrace,traceIneq,detIneq
36,0,8.709064511845908e-14,3.4455533000917446e-12,0.00018157963486152443,0.02053803736459805
49,-0.25,2.922144629686179e-13,1.1522074014229652e-11,0.014297957817733783,2.2167345025740675
49,-0.24,3.5477513502915163e-13,1.3945910944311572e-11,0.00964997333677807,1.492665489723733
49,-0.23,1.7271595063459786e-13,6.818291949798122e-12,0.006699674525103198,1.0347895688324753
49,-0.22,5.00517936211135e-14,2.204475508715561e-12,0.004743352139475267,0.7319140874656415
49,-0.21,1.4834236393140912e-13,5.8439528670272455e-12,0.0034023845995622597,0.524647427053909
49,-0.20,9.790647088615413e-14,3.858610466181145e-12,0.002459555130484162,0.3790847133925605
49,-0.19,7.949561955894331e-14,3.148148302290508e-12,0.0017836653058440144,0.2748188152502728
49,-0.18,7.338334831441931e-14,2.879343464864214e-12,0.0012920617712357764,0.1990259505565005
49,-0.17,6.713390438019018e-14,2.654611920020835e-12,0.0009308146559444042,0.1433544709480294
49,-0.16,1.1670518102893725e-13,4.602833217631829e-12,0.0006636775033212647,0.10219911644766609
49,-0.15,1.203091956912537e-13,4.73730206718926e-12,0.0004656644573312229,0.07170016409427696
49,-0.14,7.858205562251198e-14,3.0856105846863724e-12,0.00031917177825835515,0.049140518858770764
49,-0.13,1.224715508497822e-13,4.828535197373187e-12,0.00021155905613592487,0.03257043137175166
49,-0.12,6.048656540740644e-14,2.379405439822972e-12,0.00013359768395964882,0.020567139390070863
49,-0.11,4.404215331876002e-14,1.763138029889766e-12,0.00007845065076108439,0.0120770131231032
49,-0.1,3.444756605935972e-14,1.356563401726175e-12,0.00004098678706748705,0.006309554969671291
49,-0.090,9.045918354833589e-14,3.5700820960406653e-12,0.000017310680079648306,0.002664795227487866
49,-0.080,5.937961731660512e-14,2.333789193666415e-12,4.434699646644095e-6,0.0006826704854280255
49,-0.070,3.204085018141655e-14,1.2699778107557971e-12,4.650490544135363e-8,7.15887415543668e-6
49,-0.060,4.955352260768087e-14,1.9563998639148326e-12,2.341841796999268e-6,0.00036049895839826033
49,-0.050,1.6748371864881816e-14,6.746232186705368e-13,9.902707954515406e-6,0.0015244110013222496
49,-0.040,4.8972452603501733e-14,1.9339065257002377e-12,0.000021607505272368255,0.003326252947102084
49,-0.030,4.849342185439627e-14,1.8995495561621063e-12,0.000036564050469673035,0.005628701166882153
49,-0.020,6.436900550792006e-14,2.535986571665954e-12,0.00005405912201443535,0.008321980221811617
49,-0.01,4.241695466418911e-14,1.6433510618554196e-12,0.0000735201066552311,0.011317957154410915
49,0,1.1484879294932978e-13,4.5327447500731876e-12,0.00009448559262934339,0.014545614083073904
64,-0.25,8.891138559386292e-13,3.492638462167763e-11,0.014345415895156581,2.905005367589079
64,-0.24,2.869689396065394e-13,1.1589952599587701e-11,0.008845362190664651,1.7863311782509381
64,-0.23,3.7972149557950614e-13,1.499744666925154e-11,0.00574814690905122,1.1590551734817196
64,-0.22,4.2859055656233345e-13,1.6880320494229583e-11,0.0038698498169071885,0.7795849976904372
64,-0.21,2.3577323202598716e-13,9.319538602864032e-12,0.0026683826874645293,0.537225979894095
64,-0.20,2.3158630988477006e-13,9.143372558729045e-12,0.0018689172284765806,0.37611924439190786
64,-0.19,1.1253402437563964e-13,4.3582889601416e-12,0.0013209529338267315,0.2657687642443293
64,-0.18,2.2650846486507599e-13,8.949563122214015e-12,0.0009369436524398348,0.18847195135674052
64,-0.17,1.8086059054780791e-13,7.162021546571433e-12,0.0006634313107002514,0.133435027448755
64,-0.16,9.380147497915197e-14,3.691239045263598e-12,0.0004664470046633705,0.09380660772526266
64,-0.15,1.1356331154741917e-13,4.478572167338506e-12,0.00032367702518262565,0.06508965963392338
64,-0.14,1.0408240805572157e-13,4.1119482956862526e-12,0.00022004652804433775,0.04424784733795731
64,-0.13,1.0338249178641893e-13,4.081286306901234e-12,0.0001451238635167401,0.029181001339205963
64,-0.12,1.3983553709667176e-13,5.511132914060043e-12,0.00009153951082067815,0.01840595309869016
64,-0.11,8.798800577997582e-14,3.5002842855522334e-12,0.0000539927665906075,0.010856182917317714
64,-0.1,7.35826085721913e-14,2.884863149791397e-12,0.00002861058309109055,0.005752581341028013
64,-0.090,7.060422810505706e-14,2.8043515416516865e-12,0.000012523726460919378,0.0025180603785441677
64,-0.080,5.842247235846732e-14,2.2771953622839372e-12,3.5806019775078263e-6,0.0007199240324314315
64,-0.070,9.297542000099295e-14,3.667976698500169e-12,1.5034341892220441e-7,0.00003022834021235993
64,-0.060,9.012650890780659e-14,3.5495710944073463e-12,9.850028450114935e-7,0.000198046670441319
64,-0.050,6.790965854538099e-14,2.6747774151968864e-12,5.121613030819139e-6,0.001029764036842165
64,-0.040,9.018362504019546e-14,3.5711070780707643e-12,0.00001181161257777355,0.002374879644778607
64,-0.030,6.508607954883967e-14,2.5622440506031368e-12,0.00002046934194976052,0.004115647516621867
64,-0.020,1.2748532904921681e-14,5.628020328666802e-13,0.00003063402076444435,0.006159429675944148
64,-0.01,4.519843204653107e-14,1.78066429624967e-12,0.00004194137936446734,0.00843299151668072
64,0,5.712604375977482e-13,2.2552461918761528e-11,0.00005410228698437964,0.010878204489195782
81,-0.25,1.649484062219683e-12,6.485207081959068e-11,0.01437560498923714,3.684439927236894
81,-0.24,7.432860996194901e-13,2.9551233312078907e-11,0.008035705408365932,2.0530538169882844
81,-0.23,7.903347187148388e-13,3.1022757985602975e-11,0.004887425668323506,1.2467375881515326
81,-0.22,1.6120281700682323e-13,6.518361915106761e-12,0.003137364454450326,0.7996143871578794
81,-0.21,2.8314038017811863e-13,1.1168814351975672e-11,0.002087228631176567,0.5316892929414446
81,-0.20,4.701905160872421e-13,1.851535951184047e-11,0.0014218216280518518,0.36206674920459325
81,-0.19,2.74466228098852e-13,1.0836176999358473e-11,0.0009830278713761841,0.2502730765302271
81,-0.18,2.5239473932287707e-13,9.927105232019919e-12,0.000684983950401154,0.17436688307082132
81,-0.17,2.7671434409544476e-13,1.0891690334963914e-11,0.00047809176671755266,0.12168861835828632
81,-0.16,3.374993641055604e-13,1.3329480457496868e-11,0.00033224958723643874,0.08456126724581882
81,-0.15,2.0084692011114961e-13,7.916513693898807e-12,0.00022843470765913197,0.05813619215565341
81,-0.14,1.3922906963545923e-13,5.505088388345518e-12,0.000154214821450191,0.039245918079353785
81,-0.13,2.862576665816614e-13,1.130486843246591e-11,0.0001012312126877522,0.025761509830040955
81,-0.12,1.9999990498419395e-13,7.87982889071978e-12,0.00006372654971336454,0.01621694840247827
81,-0.11,2.031730279788824e-13,8.015911482627553e-12,0.00003765198794205443,0.009581444282475376
81,-0.1,1.5836908470690588e-13,6.258673434397755e-12,0.000020108416386561127,0.0051170201558832715
81,-0.090,9.131925351164874e-14,3.5772099600039836e-12,8.987122875349183e-6,0.0022869544918860856
81,-0.080,6.182902663675223e-14,2.424084571131492e-12,2.7330830422278254e-6,0.0006954858725926051
81,-0.070,8.53834443940314e-14,3.3703241779523834e-12,1.8566816836577926e-7,0.000047246798436920103
81,-0.060,2.0406053412928863e-13,8.045666933158603e-12,4.6939310561137926e-7,0.00011944602454818562
81,-0.050,1.1542724985213424e-13,4.544303636354158e-12,2.917695140129655e-6,0.0007424640621688065
81,-0.040,1.0896960246562627e-13,4.298350828490534e-12,7.0189329311786765e-6,0.0017861071470058104
81,-0.030,1.538239260288721e-13,6.073606196101993e-12,0.000012377591242279323,0.0031497328199203223
81,-0.020,1.0321310236302578e-13,4.079208645795242e-12,0.00001868605464483888,0.004755066158037821
81,-0.01,1.4496004019723485e-13,5.721739755955181e-12,0.000025703832413498527,0.006540912719601416
81,0,7.840261980587854e-13,3.0944511557135176e-11,0.00003324210531185195,0.008459226059742803
